Admissões,Desligamentos,Saldos,data,mes,ano,atividade
120118.0,92772.0,27346.0,Maio/2021,Maio,2021,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
5050.0,3977.0,1073.0,Maio/2021,Maio,2021,"['Administração Pública, Defesa e Seguridade Social']"
37262.0,27413.0,9849.0,Maio/2021,Maio,2021,['Educação']
77806.0,61382.0,16424.0,Maio/2021,Maio,2021,['Saúde Humana e Serviços Sociais']
99.0,74.0,25.0,Maio/2021,Maio,2021,['Serviços domésticos']
40473.0,30699.0,9774.0,Maio/2021,Maio,2021,['Outros serviços']
7547.0,6901.0,646.0,Maio/2021,Maio,2021,"['Artes, Cultura, Esporte e Recreação']"
32899.0,23782.0,9117.0,Maio/2021,Maio,2021,['Outras Atividades de Serviços']
27.0,16.0,11.0,Maio/2021,Maio,2021,['Organismos Internacionais e Outras Instituições Extraterritoriais']
73886.0,50921.0,22965.0,Julho/2020,Julho,2020,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
207798.0,155167.0,52631.0,Julho/2020,Julho,2020,['Indústria geral']
4062.0,3171.0,891.0,Julho/2020,Julho,2020,['Indústrias Extrativas']
197406.0,145305.0,52101.0,Julho/2020,Julho,2020,['Indústrias de Transformação']
1020.0,984.0,36.0,Julho/2020,Julho,2020,['Eletricidade e Gás']
5310.0,5707.0,-397.0,Julho/2020,Julho,2020,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
140688.0,98735.0,41953.0,Julho/2020,Julho,2020,['Construção']
245220.0,219079.0,26141.0,Julho/2020,Julho,2020,['Comércio; reparação de veículos automotores e motocicletas']
394306.0,414699.0,-20393.0,Julho/2020,Julho,2020,['Serviços']
60111.0,63570.0,-3459.0,Julho/2020,Julho,2020,"['Transporte, armazenagem e correio']"
26227.0,53078.0,-26851.0,Julho/2020,Julho,2020,['Alojamento e alimentação']
210999.0,189906.0,21093.0,Julho/2020,Julho,2020,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
23734.0,19367.0,4367.0,Julho/2020,Julho,2020,['Informação e Comunicação']
9966.0,9856.0,110.0,Julho/2020,Julho,2020,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
4181.0,3532.0,649.0,Julho/2020,Julho,2020,['Atividades Imobiliárias']
35063.0,29401.0,5662.0,Julho/2020,Julho,2020,"['Atividades Profissionais, Científicas e Técnicas']"
138055.0,127750.0,10305.0,Julho/2020,Julho,2020,['Atividades Administrativas e Serviços Complementares']
77647.0,84483.0,-6836.0,Julho/2020,Julho,2020,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
2534.0,3009.0,-475.0,Julho/2020,Julho,2020,"['Administração Pública, Defesa e Seguridade Social']"
11873.0,31754.0,-19881.0,Julho/2020,Julho,2020,['Educação']
63240.0,49720.0,13520.0,Julho/2020,Julho,2020,['Saúde Humana e Serviços Sociais']
55.0,41.0,14.0,Julho/2020,Julho,2020,['Serviços domésticos']
19267.0,23621.0,-4354.0,Julho/2020,Julho,2020,['Outros serviços']
2114.0,4966.0,-2852.0,Julho/2020,Julho,2020,"['Artes, Cultura, Esporte e Recreação']"
17135.0,18642.0,-1507.0,Julho/2020,Julho,2020,['Outras Atividades de Serviços']
18.0,13.0,5.0,Julho/2020,Julho,2020,['Organismos Internacionais e Outras Instituições Extraterritoriais']
66190.0,55506.0,10684.0,Agosto/2020,Agosto,2020,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
256386.0,163553.0,92833.0,Agosto/2020,Agosto,2020,['Indústria geral']
4400.0,3526.0,874.0,Agosto/2020,Agosto,2020,['Indústrias Extrativas']
244024.0,153837.0,90187.0,Agosto/2020,Agosto,2020,['Indústrias de Transformação']
1129.0,1009.0,120.0,Agosto/2020,Agosto,2020,['Eletricidade e Gás']
6833.0,5181.0,1652.0,Agosto/2020,Agosto,2020,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
151653.0,100805.0,50848.0,Agosto/2020,Agosto,2020,['Construção']
279049.0,231379.0,47670.0,Agosto/2020,Agosto,2020,['Comércio; reparação de veículos automotores e motocicletas']
504084.0,467994.0,36090.0,Agosto/2020,Agosto,2020,['Serviços']
65228.0,65659.0,-431.0,Agosto/2020,Agosto,2020,"['Transporte, armazenagem e correio']"
38785.0,54722.0,-15937.0,Agosto/2020,Agosto,2020,['Alojamento e alimentação']
289336.0,234410.0,54926.0,Agosto/2020,Agosto,2020,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
27243.0,21342.0,5901.0,Agosto/2020,Agosto,2020,['Informação e Comunicação']
11807.0,10548.0,1259.0,Agosto/2020,Agosto,2020,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
4479.0,3477.0,1002.0,Agosto/2020,Agosto,2020,['Atividades Imobiliárias']
43322.0,30556.0,12766.0,Agosto/2020,Agosto,2020,"['Atividades Profissionais, Científicas e Técnicas']"
202485.0,168487.0,33998.0,Agosto/2020,Agosto,2020,['Atividades Administrativas e Serviços Complementares']
87558.0,88123.0,-565.0,Agosto/2020,Agosto,2020,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
3255.0,3310.0,-55.0,Agosto/2020,Agosto,2020,"['Administração Pública, Defesa e Seguridade Social']"
20628.0,29114.0,-8486.0,Agosto/2020,Agosto,2020,['Educação']
63675.0,55699.0,7976.0,Agosto/2020,Agosto,2020,['Saúde Humana e Serviços Sociais']
44.0,37.0,7.0,Agosto/2020,Agosto,2020,['Serviços domésticos']
23133.0,25043.0,-1910.0,Agosto/2020,Agosto,2020,['Outros serviços']
3393.0,5197.0,-1804.0,Agosto/2020,Agosto,2020,"['Artes, Cultura, Esporte e Recreação']"
19729.0,19839.0,-110.0,Agosto/2020,Agosto,2020,['Outras Atividades de Serviços']
11.0,7.0,4.0,Agosto/2020,Agosto,2020,['Organismos Internacionais e Outras Instituições Extraterritoriais']
104436.0,66055.0,38381.0,Junho/2021,Junho,2021,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
262080.0,211958.0,50122.0,Junho/2021,Junho,2021,['Indústria geral']
5903.0,3664.0,2239.0,Junho/2021,Junho,2021,['Indústrias Extrativas']
244921.0,199948.0,44973.0,Junho/2021,Junho,2021,['Indústrias de Transformação']
2094.0,1312.0,782.0,Junho/2021,Junho,2021,['Eletricidade e Gás']
9162.0,7034.0,2128.0,Junho/2021,Junho,2021,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
162207.0,138879.0,23328.0,Junho/2021,Junho,2021,['Construção']
378302.0,305827.0,72475.0,Junho/2021,Junho,2021,['Comércio; reparação de veículos automotores e motocicletas']
702723.0,576993.0,125730.0,Junho/2021,Junho,2021,['Serviços']
82724.0,70008.0,12716.0,Junho/2021,Junho,2021,"['Transporte, armazenagem e correio']"
76580.0,58299.0,18281.0,Junho/2021,Junho,2021,['Alojamento e alimentação']
384289.0,316628.0,67661.0,Junho/2021,Junho,2021,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
42468.0,30123.0,12345.0,Junho/2021,Junho,2021,['Informação e Comunicação']
21236.0,15485.0,5751.0,Junho/2021,Junho,2021,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
6521.0,4765.0,1756.0,Junho/2021,Junho,2021,['Atividades Imobiliárias']
59421.0,44525.0,14896.0,Junho/2021,Junho,2021,"['Atividades Profissionais, Científicas e Técnicas']"
254643.0,221730.0,32913.0,Junho/2021,Junho,2021,['Atividades Administrativas e Serviços Complementares']
120821.0,100620.0,20201.0,Junho/2021,Junho,2021,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
4431.0,3750.0,681.0,Junho/2021,Junho,2021,"['Administração Pública, Defesa e Seguridade Social']"
34483.0,32494.0,1989.0,Junho/2021,Junho,2021,['Educação']
81907.0,64376.0,17531.0,Junho/2021,Junho,2021,['Saúde Humana e Serviços Sociais']
98.0,67.0,31.0,Junho/2021,Junho,2021,['Serviços domésticos']
38211.0,31371.0,6840.0,Junho/2021,Junho,2021,['Outros serviços']
7788.0,6373.0,1415.0,Junho/2021,Junho,2021,"['Artes, Cultura, Esporte e Recreação']"
30399.0,24975.0,5424.0,Junho/2021,Junho,2021,['Outras Atividades de Serviços']
24.0,23.0,1.0,Junho/2021,Junho,2021,['Organismos Internacionais e Outras Instituições Extraterritoriais']
106242.0,81228.0,25014.0,Janeiro/2022,Janeiro,2022,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
284673.0,233254.0,51419.0,Janeiro/2022,Janeiro,2022,['Indústria geral']
4481.0,3974.0,507.0,Janeiro/2022,Janeiro,2022,['Indústrias Extrativas']
269125.0,220323.0,48802.0,Janeiro/2022,Janeiro,2022,['Indústrias de Transformação']
1431.0,1409.0,22.0,Janeiro/2022,Janeiro,2022,['Eletricidade e Gás']
9636.0,7548.0,2088.0,Janeiro/2022,Janeiro,2022,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
182135.0,145326.0,36809.0,Janeiro/2022,Janeiro,2022,['Construção']
368425.0,428513.0,-60088.0,Janeiro/2022,Janeiro,2022,['Comércio; reparação de veículos automotores e motocicletas']
836171.0,734145.0,102026.0,Janeiro/2022,Janeiro,2022,['Serviços']
89047.0,83217.0,5830.0,Janeiro/2022,Janeiro,2022,"['Transporte, armazenagem e correio']"
101794.0,99787.0,2007.0,Janeiro/2022,Janeiro,2022,['Alojamento e alimentação']
443588.0,384815.0,58773.0,Janeiro/2022,Janeiro,2022,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
43182.0,35830.0,7352.0,Janeiro/2022,Janeiro,2022,['Informação e Comunicação']
18488.0,15191.0,3297.0,Janeiro/2022,Janeiro,2022,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
6998.0,5932.0,1066.0,Janeiro/2022,Janeiro,2022,['Atividades Imobiliárias']
68337.0,55437.0,12900.0,Janeiro/2022,Janeiro,2022,"['Atividades Profissionais, Científicas e Técnicas']"
306583.0,272425.0,34158.0,Janeiro/2022,Janeiro,2022,['Atividades Administrativas e Serviços Complementares']
154184.0,124615.0,29569.0,Janeiro/2022,Janeiro,2022,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
6084.0,4869.0,1215.0,Janeiro/2022,Janeiro,2022,"['Administração Pública, Defesa e Seguridade Social']"
58627.0,47431.0,11196.0,Janeiro/2022,Janeiro,2022,['Educação']
89473.0,72315.0,17158.0,Janeiro/2022,Janeiro,2022,['Saúde Humana e Serviços Sociais']
135.0,91.0,44.0,Janeiro/2022,Janeiro,2022,['Serviços domésticos']
47423.0,41620.0,5803.0,Janeiro/2022,Janeiro,2022,['Outros serviços']
11750.0,8905.0,2845.0,Janeiro/2022,Janeiro,2022,"['Artes, Cultura, Esporte e Recreação']"
35639.0,32678.0,2961.0,Janeiro/2022,Janeiro,2022,['Outras Atividades de Serviços']
34.0,37.0,-3.0,Janeiro/2022,Janeiro,2022,['Organismos Internacionais e Outras Instituições Extraterritoriais']
70254.0,65312.0,4942.0,Fevereiro/2020,Fevereiro,2020,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
250477.0,214245.0,36232.0,Fevereiro/2020,Fevereiro,2020,['Indústria geral']
4463.0,3124.0,1339.0,Fevereiro/2020,Fevereiro,2020,['Indústrias Extrativas']
236146.0,202923.0,33223.0,Fevereiro/2020,Fevereiro,2020,['Indústrias de Transformação']
1492.0,1201.0,291.0,Fevereiro/2020,Fevereiro,2020,['Eletricidade e Gás']
8376.0,6997.0,1379.0,Fevereiro/2020,Fevereiro,2020,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
137113.0,113646.0,23467.0,Fevereiro/2020,Fevereiro,2020,['Construção']
333131.0,326888.0,6243.0,Fevereiro/2020,Fevereiro,2020,['Comércio; reparação de veículos automotores e motocicletas']
692857.0,565372.0,127485.0,Fevereiro/2020,Fevereiro,2020,['Serviços']
75198.0,66949.0,8249.0,Fevereiro/2020,Fevereiro,2020,"['Transporte, armazenagem e correio']"
98571.0,86881.0,11690.0,Fevereiro/2020,Fevereiro,2020,['Alojamento e alimentação']
304794.0,275072.0,29722.0,Fevereiro/2020,Fevereiro,2020,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
29035.0,24962.0,4073.0,Fevereiro/2020,Fevereiro,2020,['Informação e Comunicação']
14331.0,12432.0,1899.0,Fevereiro/2020,Fevereiro,2020,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
5649.0,4553.0,1096.0,Fevereiro/2020,Fevereiro,2020,['Atividades Imobiliárias']
45017.0,37882.0,7135.0,Fevereiro/2020,Fevereiro,2020,"['Atividades Profissionais, Científicas e Técnicas']"
210762.0,195243.0,15519.0,Fevereiro/2020,Fevereiro,2020,['Atividades Administrativas e Serviços Complementares']
168044.0,97591.0,70453.0,Fevereiro/2020,Fevereiro,2020,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
15470.0,4219.0,11251.0,Fevereiro/2020,Fevereiro,2020,"['Administração Pública, Defesa e Seguridade Social']"
92291.0,42802.0,49489.0,Fevereiro/2020,Fevereiro,2020,['Educação']
60283.0,50570.0,9713.0,Fevereiro/2020,Fevereiro,2020,['Saúde Humana e Serviços Sociais']
69.0,65.0,4.0,Fevereiro/2020,Fevereiro,2020,['Serviços domésticos']
46181.0,38814.0,7367.0,Fevereiro/2020,Fevereiro,2020,['Outros serviços']
9603.0,8132.0,1471.0,Fevereiro/2020,Fevereiro,2020,"['Artes, Cultura, Esporte e Recreação']"
36552.0,30664.0,5888.0,Fevereiro/2020,Fevereiro,2020,['Outras Atividades de Serviços']
26.0,18.0,8.0,Fevereiro/2020,Fevereiro,2020,['Organismos Internacionais e Outras Instituições Extraterritoriais']
69520.0,53425.0,16095.0,Janeiro/2020,Janeiro,2020,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
240766.0,184933.0,55833.0,Janeiro/2020,Janeiro,2020,['Indústria geral']
3284.0,3127.0,157.0,Janeiro/2020,Janeiro,2020,['Indústrias Extrativas']
229525.0,174052.0,55473.0,Janeiro/2020,Janeiro,2020,['Indústrias de Transformação']
1161.0,1444.0,-283.0,Janeiro/2020,Janeiro,2020,['Eletricidade e Gás']
6796.0,6310.0,486.0,Janeiro/2020,Janeiro,2020,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
143164.0,111392.0,31772.0,Janeiro/2020,Janeiro,2020,['Construção']
308116.0,361605.0,-53489.0,Janeiro/2020,Janeiro,2020,['Comércio; reparação de veículos automotores e motocicletas']
623420.0,580953.0,42467.0,Janeiro/2020,Janeiro,2020,['Serviços']
65619.0,67714.0,-2095.0,Janeiro/2020,Janeiro,2020,"['Transporte, armazenagem e correio']"
93304.0,90524.0,2780.0,Janeiro/2020,Janeiro,2020,['Alojamento e alimentação']
315820.0,290143.0,25677.0,Janeiro/2020,Janeiro,2020,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
30854.0,25332.0,5522.0,Janeiro/2020,Janeiro,2020,['Informação e Comunicação']
14406.0,12676.0,1730.0,Janeiro/2020,Janeiro,2020,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
5654.0,4591.0,1063.0,Janeiro/2020,Janeiro,2020,['Atividades Imobiliárias']
48125.0,39035.0,9090.0,Janeiro/2020,Janeiro,2020,"['Atividades Profissionais, Científicas e Técnicas']"
216781.0,208509.0,8272.0,Janeiro/2020,Janeiro,2020,['Atividades Administrativas e Serviços Complementares']
109618.0,97563.0,12055.0,Janeiro/2020,Janeiro,2020,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
3961.0,4406.0,-445.0,Janeiro/2020,Janeiro,2020,"['Administração Pública, Defesa e Seguridade Social']"
50125.0,43144.0,6981.0,Janeiro/2020,Janeiro,2020,['Educação']
55532.0,50013.0,5519.0,Janeiro/2020,Janeiro,2020,['Saúde Humana e Serviços Sociais']
68.0,67.0,1.0,Janeiro/2020,Janeiro,2020,['Serviços domésticos']
38991.0,34942.0,4049.0,Janeiro/2020,Janeiro,2020,['Outros serviços']
9984.0,8064.0,1920.0,Janeiro/2020,Janeiro,2020,"['Artes, Cultura, Esporte e Recreação']"
28972.0,26848.0,2124.0,Janeiro/2020,Janeiro,2020,['Outras Atividades de Serviços']
35.0,30.0,5.0,Janeiro/2020,Janeiro,2020,['Organismos Internacionais e Outras Instituições Extraterritoriais']
85399.0,74273.0,11126.0,Abril/2021,Abril,2021,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
243008.0,224368.0,18640.0,Abril/2021,Abril,2021,['Indústria geral']
5715.0,3347.0,2368.0,Abril/2021,Abril,2021,['Indústrias Extrativas']
227656.0,211188.0,16468.0,Abril/2021,Abril,2021,['Indústrias de Transformação']
1936.0,1496.0,440.0,Abril/2021,Abril,2021,['Eletricidade e Gás']
7701.0,8337.0,-636.0,Abril/2021,Abril,2021,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
148046.0,124930.0,23116.0,Abril/2021,Abril,2021,['Construção']
297448.0,290663.0,6785.0,Abril/2021,Abril,2021,['Comércio; reparação de veículos automotores e motocicletas']
622410.0,568155.0,54255.0,Abril/2021,Abril,2021,['Serviços']
77887.0,73484.0,4403.0,Abril/2021,Abril,2021,"['Transporte, armazenagem e correio']"
43690.0,68253.0,-24563.0,Abril/2021,Abril,2021,['Alojamento e alimentação']
339650.0,305569.0,34081.0,Abril/2021,Abril,2021,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
37781.0,27768.0,10013.0,Abril/2021,Abril,2021,['Informação e Comunicação']
20510.0,13989.0,6521.0,Abril/2021,Abril,2021,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
5640.0,4181.0,1459.0,Abril/2021,Abril,2021,['Atividades Imobiliárias']
55510.0,43238.0,12272.0,Abril/2021,Abril,2021,"['Atividades Profissionais, Científicas e Técnicas']"
220209.0,216393.0,3816.0,Abril/2021,Abril,2021,['Atividades Administrativas e Serviços Complementares']
128756.0,91926.0,36830.0,Abril/2021,Abril,2021,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
5201.0,3545.0,1656.0,Abril/2021,Abril,2021,"['Administração Pública, Defesa e Seguridade Social']"
31761.0,26827.0,4934.0,Abril/2021,Abril,2021,['Educação']
91794.0,61554.0,30240.0,Abril/2021,Abril,2021,['Saúde Humana e Serviços Sociais']
173.0,76.0,97.0,Abril/2021,Abril,2021,['Serviços domésticos']
32254.0,28847.0,3407.0,Abril/2021,Abril,2021,['Outros serviços']
4810.0,6636.0,-1826.0,Abril/2021,Abril,2021,"['Artes, Cultura, Esporte e Recreação']"
27415.0,22190.0,5225.0,Abril/2021,Abril,2021,['Outras Atividades de Serviços']
29.0,21.0,8.0,Abril/2021,Abril,2021,['Organismos Internacionais e Outras Instituições Extraterritoriais']
103950.0,88080.0,15870.0,Julho/2022,Julho,2022,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
303323.0,252820.0,50503.0,Julho/2022,Julho,2022,['Indústria geral']
5960.0,4389.0,1571.0,Julho/2022,Julho,2022,['Indústrias Extrativas']
285057.0,238786.0,46271.0,Julho/2022,Julho,2022,['Indústrias de Transformação']
1669.0,1211.0,458.0,Julho/2022,Julho,2022,['Eletricidade e Gás']
10637.0,8434.0,2203.0,Julho/2022,Julho,2022,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
195679.0,163597.0,32082.0,Julho/2022,Julho,2022,['Construção']
437488.0,398914.0,38574.0,Julho/2022,Julho,2022,['Comércio; reparação de veículos automotores e motocicletas']
846097.0,764224.0,81873.0,Julho/2022,Julho,2022,['Serviços']
98793.0,85400.0,13393.0,Julho/2022,Julho,2022,"['Transporte, armazenagem e correio']"
113707.0,101274.0,12433.0,Julho/2022,Julho,2022,['Alojamento e alimentação']
439584.0,401642.0,37942.0,Julho/2022,Julho,2022,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
41737.0,36394.0,5343.0,Julho/2022,Julho,2022,['Informação e Comunicação']
20270.0,17351.0,2919.0,Julho/2022,Julho,2022,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
7187.0,7136.0,51.0,Julho/2022,Julho,2022,['Atividades Imobiliárias']
67349.0,57804.0,9545.0,Julho/2022,Julho,2022,"['Atividades Profissionais, Científicas e Técnicas']"
303041.0,282957.0,20084.0,Julho/2022,Julho,2022,['Atividades Administrativas e Serviços Complementares']
143874.0,133569.0,10305.0,Julho/2022,Julho,2022,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
9284.0,5185.0,4099.0,Julho/2022,Julho,2022,"['Administração Pública, Defesa e Seguridade Social']"
43166.0,50596.0,-7430.0,Julho/2022,Julho,2022,['Educação']
91424.0,77788.0,13636.0,Julho/2022,Julho,2022,['Saúde Humana e Serviços Sociais']
128.0,118.0,10.0,Julho/2022,Julho,2022,['Serviços domésticos']
50011.0,42221.0,7790.0,Julho/2022,Julho,2022,['Outros serviços']
11858.0,9597.0,2261.0,Julho/2022,Julho,2022,"['Artes, Cultura, Esporte e Recreação']"
38112.0,32590.0,5522.0,Julho/2022,Julho,2022,['Outras Atividades de Serviços']
41.0,34.0,7.0,Julho/2022,Julho,2022,['Organismos Internacionais e Outras Instituições Extraterritoriais']
73989.0,90786.0,-16797.0,Novembro/2021,Novembro,2021,"['Agricultura, pecuária, produção florestal, pesca e aquicultura']"
243191.0,235014.0,8177.0,Novembro/2021,Novembro,2021,['Indústria geral']
4588.0,4129.0,459.0,Novembro/2021,Novembro,2021,['Indústrias Extrativas']
227410.0,221478.0,5932.0,Novembro/2021,Novembro,2021,['Indústrias de Transformação']
1672.0,1843.0,-171.0,Novembro/2021,Novembro,2021,['Eletricidade e Gás']
9521.0,7564.0,1957.0,Novembro/2021,Novembro,2021,"['Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação']"
162384.0,149899.0,12485.0,Novembro/2021,Novembro,2021,['Construção']
475000.0,335713.0,139287.0,Novembro/2021,Novembro,2021,['Comércio; reparação de veículos automotores e motocicletas']
818202.0,637242.0,180960.0,Novembro/2021,Novembro,2021,['Serviços']
97221.0,79191.0,18030.0,Novembro/2021,Novembro,2021,"['Transporte, armazenagem e correio']"
118262.0,81846.0,36416.0,Novembro/2021,Novembro,2021,['Alojamento e alimentação']
448745.0,342917.0,105828.0,Novembro/2021,Novembro,2021,"['Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas']"
43322.0,31319.0,12003.0,Novembro/2021,Novembro,2021,['Informação e Comunicação']
21075.0,15733.0,5342.0,Novembro/2021,Novembro,2021,"['Atividades Financeiras, de Seguros e Serviços Relacionados']"
6939.0,5159.0,1780.0,Novembro/2021,Novembro,2021,['Atividades Imobiliárias']
64444.0,50647.0,13797.0,Novembro/2021,Novembro,2021,"['Atividades Profissionais, Científicas e Técnicas']"
312965.0,240059.0,72906.0,Novembro/2021,Novembro,2021,['Atividades Administrativas e Serviços Complementares']
108258.0,98275.0,9983.0,Novembro/2021,Novembro,2021,"['Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais']"
3736.0,3798.0,-62.0,Novembro/2021,Novembro,2021,"['Administração Pública, Defesa e Seguridade Social']"
32238.0,29624.0,2614.0,Novembro/2021,Novembro,2021,['Educação']
72284.0,64853.0,7431.0,Novembro/2021,Novembro,2021,['Saúde Humana e Serviços Sociais']
119.0,103.0,16.0,Novembro/2021,Novembro,2021,['Serviços domésticos']
45597.0,34910.0,10687.0,Novembro/2021,Novembro,2021,['Outros serviços']
11003.0,8478.0,2525.0,Novembro/2021,Novembro,2021,"['Artes, Cultura, Esporte e Recreação']"
34567.0,26406.0,8161.0,Novembro/2021,Novembro,2021,['Outras Atividades de Serviços']
27.0,26.0,1.0,Novembro/2021,Novembro,2021,['Organismos Internacionais e Outras Instituições Extraterritoriais']
